1615.png - compression: h264 crf=26, scale: nearest size factor=0.5
0162.png - compression: h264 crf=25, scale: nearest size factor=0.5
1763.png - compression: h264 crf=24, scale: bicubic size factor=0.5
2419.png - compression: h264 crf=25, scale: box size factor=0.5
2282.png - scale: bilinear size factor=0.5, compression: h264 crf=25
0099.png - scale: lanczos size factor=0.5, compression: h264 crf=23
0711.png - compression: h264 crf=27, scale: box size factor=0.5
2079.png - scale: lanczos size factor=0.5, compression: h264 crf=21
1359.png - scale: lanczos size factor=0.5, compression: h264 crf=22
2292.png - compression: h264 crf=20, scale: bicubic size factor=0.5
0702.png - compression: h264 crf=27, scale: nearest size factor=0.5
1389.png - scale: bilinear size factor=0.5, compression: h264 crf=26
0936.png - scale: nearest size factor=0.5, compression: h264 crf=23
1939.png - compression: h264 crf=27, scale: bilinear size factor=0.5
0487.png - compression: h264 crf=21, scale: bilinear size factor=0.5
1826.png - compression: h264 crf=27, scale: box size factor=0.5
0062.png - compression: h264 crf=21, scale: nearest size factor=0.5
0056.png - scale: bilinear size factor=0.5, compression: h264 crf=26
2431.png - compression: h264 crf=26, scale: lanczos size factor=0.5
1669.png - scale: bilinear size factor=0.5, compression: h264 crf=26
2375.png - compression: h264 crf=20, scale: lanczos size factor=0.5
1422.png - compression: h264 crf=27, scale: box size factor=0.5
1758.png - compression: h264 crf=27, scale: nearest size factor=0.5
1925.png - scale: bilinear size factor=0.5, compression: h264 crf=20
2306.png - scale: nearest size factor=0.5, compression: h264 crf=27
2463.png - scale: box size factor=0.5, compression: h264 crf=22
1591.png - scale: bilinear size factor=0.5, compression: h264 crf=27
0918.png - scale: bicubic size factor=0.5, compression: h264 crf=24
1288.png - scale: bilinear size factor=0.5, compression: h264 crf=24
2356.png - compression: h264 crf=24, scale: lanczos size factor=0.5
1242.png - compression: h264 crf=26, scale: bilinear size factor=0.5
1690.png - compression: h264 crf=23, scale: nearest size factor=0.5
1286.png - compression: h264 crf=23, scale: box size factor=0.5
1254.png - compression: h264 crf=21, scale: bicubic size factor=0.5
0822.png - scale: lanczos size factor=0.5, compression: h264 crf=27
1310.png - compression: h264 crf=22, scale: box size factor=0.5
2477.png - compression: h264 crf=23, scale: bicubic size factor=0.5
0400.png - compression: h264 crf=26, scale: lanczos size factor=0.5
0364.png - scale: box size factor=0.5, compression: h264 crf=23
2362.png - scale: nearest size factor=0.5, compression: h264 crf=21
0039.png - scale: bicubic size factor=0.5, compression: h264 crf=23
0592.png - compression: h264 crf=20, scale: nearest size factor=0.5
2379.png - compression: h264 crf=28, scale: bilinear size factor=0.5
0900.png - scale: box size factor=0.5, compression: h264 crf=23
1702.png - compression: h264 crf=27, scale: bicubic size factor=0.5
2486.png - scale: lanczos size factor=0.5, compression: h264 crf=25
1458.png - compression: h264 crf=21, scale: lanczos size factor=0.5
1184.png - compression: h264 crf=24, scale: nearest size factor=0.5
0940.png - scale: bicubic size factor=0.5, compression: h264 crf=26
0843.png - compression: h264 crf=25, scale: bicubic size factor=0.5
1546.png - compression: h264 crf=28, scale: lanczos size factor=0.5
1236.png - compression: h264 crf=21, scale: box size factor=0.5
0385.png - compression: h264 crf=24, scale: bilinear size factor=0.5
2560.png - compression: h264 crf=22, scale: bicubic size factor=0.5
0228.png - compression: h264 crf=24, scale: bilinear size factor=0.5
0107.png - scale: bicubic size factor=0.5, compression: h264 crf=24
1228.png - compression: h264 crf=25, scale: bicubic size factor=0.5
1484.png - compression: h264 crf=25, scale: lanczos size factor=0.5
2104.png - scale: bilinear size factor=0.5, compression: h264 crf=26
0806.png - scale: box size factor=0.5, compression: h264 crf=20
0027.png - compression: h264 crf=26, scale: lanczos size factor=0.5
0077.png - scale: box size factor=0.5, compression: h264 crf=21
1468.png - scale: box size factor=0.5, compression: h264 crf=20
0660.png - compression: h264 crf=20, scale: bilinear size factor=0.5
2090.png - compression: h264 crf=27, scale: lanczos size factor=0.5
2051.png - compression: h264 crf=28, scale: lanczos size factor=0.5
1653.png - scale: bilinear size factor=0.5, compression: h264 crf=23
0479.png - scale: box size factor=0.5, compression: h264 crf=24
2210.png - compression: h264 crf=25, scale: box size factor=0.5
1151.png - compression: h264 crf=20, scale: bilinear size factor=0.5
0096.png - compression: h264 crf=23, scale: lanczos size factor=0.5
0537.png - compression: h264 crf=22, scale: nearest size factor=0.5
0591.png - compression: h264 crf=28, scale: lanczos size factor=0.5
0491.png - scale: box size factor=0.5, compression: h264 crf=22
1093.png - scale: bicubic size factor=0.5, compression: h264 crf=21
2271.png - scale: nearest size factor=0.5, compression: h264 crf=20
1000.png - scale: bicubic size factor=0.5, compression: h264 crf=21
1673.png - compression: h264 crf=21, scale: nearest size factor=0.5
0971.png - compression: h264 crf=21, scale: lanczos size factor=0.5
0625.png - scale: nearest size factor=0.5, compression: h264 crf=20
1800.png - compression: h264 crf=20, scale: bicubic size factor=0.5
2072.png - compression: h264 crf=22, scale: box size factor=0.5
2562.png - scale: nearest size factor=0.5, compression: h264 crf=25
2497.png - compression: h264 crf=22, scale: nearest size factor=0.5
1163.png - compression: h264 crf=22, scale: bilinear size factor=0.5
2075.png - scale: lanczos size factor=0.5, compression: h264 crf=26
0208.png - compression: h264 crf=25, scale: lanczos size factor=0.5
0757.png - scale: bilinear size factor=0.5, compression: h264 crf=25
2434.png - compression: h264 crf=25, scale: lanczos size factor=0.5
0154.png - compression: h264 crf=24, scale: box size factor=0.5
1126.png - scale: lanczos size factor=0.5, compression: h264 crf=23
2401.png - compression: h264 crf=24, scale: nearest size factor=0.5
2025.png - scale: nearest size factor=0.5, compression: h264 crf=28
0467.png - scale: bilinear size factor=0.5, compression: h264 crf=28
1998.png - scale: bicubic size factor=0.5, compression: h264 crf=24
1092.png - compression: h264 crf=26, scale: nearest size factor=0.5
1498.png - compression: h264 crf=20, scale: bicubic size factor=0.5
0982.png - compression: h264 crf=26, scale: bicubic size factor=0.5
0106.png - scale: nearest size factor=0.5, compression: h264 crf=20
0036.png - compression: h264 crf=22, scale: lanczos size factor=0.5
1094.png - scale: bicubic size factor=0.5, compression: h264 crf=24
1159.png - compression: h264 crf=20, scale: box size factor=0.5
0828.png - scale: lanczos size factor=0.5, compression: h264 crf=28
0396.png - compression: h264 crf=26, scale: lanczos size factor=0.5
1001.png - compression: h264 crf=28, scale: nearest size factor=0.5
1042.png - scale: box size factor=0.5, compression: h264 crf=23
1019.png - compression: h264 crf=23, scale: box size factor=0.5
1031.png - scale: lanczos size factor=0.5, compression: h264 crf=26
2034.png - scale: box size factor=0.5, compression: h264 crf=27
2368.png - scale: nearest size factor=0.5, compression: h264 crf=22
1465.png - compression: h264 crf=25, scale: bilinear size factor=0.5
1277.png - scale: bicubic size factor=0.5, compression: h264 crf=25
2555.png - compression: h264 crf=22, scale: lanczos size factor=0.5
0880.png - compression: h264 crf=20, scale: lanczos size factor=0.5
0411.png - compression: h264 crf=25, scale: box size factor=0.5
0026.png - compression: h264 crf=26, scale: box size factor=0.5
1943.png - scale: bilinear size factor=0.5, compression: h264 crf=20
2527.png - compression: h264 crf=21, scale: box size factor=0.5
1896.png - compression: h264 crf=22, scale: bilinear size factor=0.5
2544.png - compression: h264 crf=24, scale: nearest size factor=0.5
2444.png - scale: lanczos size factor=0.5, compression: h264 crf=24
1808.png - scale: bilinear size factor=0.5, compression: h264 crf=24
1910.png - scale: bilinear size factor=0.5, compression: h264 crf=22
2399.png - scale: bilinear size factor=0.5, compression: h264 crf=24
0005.png - compression: h264 crf=24, scale: lanczos size factor=0.5
0699.png - scale: box size factor=0.5, compression: h264 crf=20
1831.png - scale: lanczos size factor=0.5, compression: h264 crf=26
0277.png - scale: box size factor=0.5, compression: h264 crf=27
0148.png - compression: h264 crf=25, scale: bilinear size factor=0.5
0176.png - scale: box size factor=0.5, compression: h264 crf=27
1407.png - compression: h264 crf=25, scale: lanczos size factor=0.5
1824.png - compression: h264 crf=26, scale: nearest size factor=0.5
0203.png - compression: h264 crf=28, scale: bicubic size factor=0.5
1414.png - compression: h264 crf=28, scale: bicubic size factor=0.5
0018.png - compression: h264 crf=27, scale: box size factor=0.5
0241.png - scale: bicubic size factor=0.5, compression: h264 crf=20
1562.png - scale: bicubic size factor=0.5, compression: h264 crf=27
2061.png - scale: box size factor=0.5, compression: h264 crf=27
2530.png - compression: h264 crf=21, scale: bilinear size factor=0.5
1844.png - compression: h264 crf=23, scale: bicubic size factor=0.5
0732.png - compression: h264 crf=26, scale: lanczos size factor=0.5
0859.png - scale: lanczos size factor=0.5, compression: h264 crf=20
1067.png - scale: bicubic size factor=0.5, compression: h264 crf=20
0943.png - compression: h264 crf=23, scale: box size factor=0.5
0255.png - scale: nearest size factor=0.5, compression: h264 crf=20
1940.png - scale: bicubic size factor=0.5, compression: h264 crf=26
2334.png - compression: h264 crf=28, scale: box size factor=0.5
1365.png - compression: h264 crf=25, scale: bilinear size factor=0.5
2299.png - scale: bicubic size factor=0.5, compression: h264 crf=26
1211.png - scale: nearest size factor=0.5, compression: h264 crf=23
2170.png - compression: h264 crf=24, scale: bicubic size factor=0.5
1283.png - scale: bicubic size factor=0.5, compression: h264 crf=24
0761.png - compression: h264 crf=25, scale: bilinear size factor=0.5
1327.png - scale: bilinear size factor=0.5, compression: h264 crf=23
1900.png - scale: nearest size factor=0.5, compression: h264 crf=26
0224.png - compression: h264 crf=20, scale: nearest size factor=0.5
2062.png - scale: bilinear size factor=0.5, compression: h264 crf=20
0587.png - scale: lanczos size factor=0.5, compression: h264 crf=21
0981.png - scale: bilinear size factor=0.5, compression: h264 crf=27
1967.png - compression: h264 crf=24, scale: bicubic size factor=0.5
0962.png - compression: h264 crf=26, scale: box size factor=0.5
0119.png - scale: lanczos size factor=0.5, compression: h264 crf=25
2231.png - scale: nearest size factor=0.5, compression: h264 crf=22
0004.png - compression: h264 crf=23, scale: lanczos size factor=0.5
1618.png - compression: h264 crf=23, scale: lanczos size factor=0.5
1853.png - scale: lanczos size factor=0.5, compression: h264 crf=27
0040.png - scale: bicubic size factor=0.5, compression: h264 crf=27
0048.png - scale: nearest size factor=0.5, compression: h264 crf=25
0239.png - compression: h264 crf=24, scale: lanczos size factor=0.5
0001.png - compression: h264 crf=21, scale: bicubic size factor=0.5
0683.png - scale: lanczos size factor=0.5, compression: h264 crf=21
1688.png - compression: h264 crf=27, scale: lanczos size factor=0.5
1893.png - scale: box size factor=0.5, compression: h264 crf=20
2238.png - scale: nearest size factor=0.5, compression: h264 crf=21
1275.png - scale: bicubic size factor=0.5, compression: h264 crf=28
2467.png - scale: box size factor=0.5, compression: h264 crf=22
0281.png - scale: nearest size factor=0.5, compression: h264 crf=20
1511.png - scale: lanczos size factor=0.5, compression: h264 crf=27
0538.png - scale: bicubic size factor=0.5, compression: h264 crf=25
0351.png - scale: box size factor=0.5, compression: h264 crf=25
0978.png - compression: h264 crf=22, scale: lanczos size factor=0.5
1319.png - scale: bilinear size factor=0.5, compression: h264 crf=25
1946.png - compression: h264 crf=25, scale: bilinear size factor=0.5
1207.png - scale: lanczos size factor=0.5, compression: h264 crf=27
2307.png - scale: bicubic size factor=0.5, compression: h264 crf=27
0697.png - scale: bilinear size factor=0.5, compression: h264 crf=25
2120.png - scale: nearest size factor=0.5, compression: h264 crf=25
1398.png - compression: h264 crf=23, scale: lanczos size factor=0.5
2140.png - scale: bilinear size factor=0.5, compression: h264 crf=22
0126.png - compression: h264 crf=27, scale: box size factor=0.5
0175.png - scale: bicubic size factor=0.5, compression: h264 crf=27
2346.png - compression: h264 crf=24, scale: nearest size factor=0.5
1584.png - scale: box size factor=0.5, compression: h264 crf=27
1820.png - scale: box size factor=0.5, compression: h264 crf=21
0615.png - scale: box size factor=0.5, compression: h264 crf=26
2348.png - scale: bilinear size factor=0.5, compression: h264 crf=26
1182.png - scale: bicubic size factor=0.5, compression: h264 crf=25
2110.png - compression: h264 crf=25, scale: bilinear size factor=0.5
2563.png - scale: box size factor=0.5, compression: h264 crf=22
2524.png - compression: h264 crf=26, scale: bilinear size factor=0.5
2476.png - scale: nearest size factor=0.5, compression: h264 crf=21
2392.png - compression: h264 crf=21, scale: lanczos size factor=0.5
2049.png - compression: h264 crf=26, scale: box size factor=0.5
1351.png - scale: box size factor=0.5, compression: h264 crf=26
0050.png - compression: h264 crf=20, scale: lanczos size factor=0.5
1913.png - compression: h264 crf=20, scale: lanczos size factor=0.5
1574.png - scale: box size factor=0.5, compression: h264 crf=26
1004.png - compression: h264 crf=22, scale: bilinear size factor=0.5
0568.png - compression: h264 crf=25, scale: lanczos size factor=0.5
2144.png - compression: h264 crf=20, scale: nearest size factor=0.5
0594.png - scale: lanczos size factor=0.5, compression: h264 crf=25
1081.png - scale: bilinear size factor=0.5, compression: h264 crf=26
0149.png - scale: lanczos size factor=0.5, compression: h264 crf=25
0712.png - scale: nearest size factor=0.5, compression: h264 crf=23
1107.png - compression: h264 crf=21, scale: bilinear size factor=0.5
2272.png - compression: h264 crf=21, scale: bilinear size factor=0.5
2490.png - scale: bicubic size factor=0.5, compression: h264 crf=28
0829.png - scale: bicubic size factor=0.5, compression: h264 crf=20
1432.png - scale: bilinear size factor=0.5, compression: h264 crf=27
0443.png - scale: nearest size factor=0.5, compression: h264 crf=25
1142.png - scale: nearest size factor=0.5, compression: h264 crf=28
0508.png - compression: h264 crf=23, scale: nearest size factor=0.5
1819.png - scale: nearest size factor=0.5, compression: h264 crf=23
1036.png - scale: lanczos size factor=0.5, compression: h264 crf=25
0560.png - compression: h264 crf=23, scale: nearest size factor=0.5
0486.png - compression: h264 crf=26, scale: nearest size factor=0.5
0721.png - scale: bicubic size factor=0.5, compression: h264 crf=22
1026.png - compression: h264 crf=24, scale: nearest size factor=0.5
1177.png - compression: h264 crf=25, scale: box size factor=0.5
0847.png - compression: h264 crf=23, scale: bilinear size factor=0.5
1054.png - scale: bicubic size factor=0.5, compression: h264 crf=25
1460.png - scale: lanczos size factor=0.5, compression: h264 crf=21
2162.png - compression: h264 crf=22, scale: lanczos size factor=0.5
1235.png - scale: nearest size factor=0.5, compression: h264 crf=23
1065.png - scale: bicubic size factor=0.5, compression: h264 crf=22
2566.png - compression: h264 crf=25, scale: bicubic size factor=0.5
2518.png - scale: bilinear size factor=0.5, compression: h264 crf=23
0078.png - compression: h264 crf=24, scale: nearest size factor=0.5
2088.png - compression: h264 crf=20, scale: bicubic size factor=0.5
0595.png - compression: h264 crf=27, scale: box size factor=0.5
1581.png - scale: bicubic size factor=0.5, compression: h264 crf=27
1650.png - scale: bicubic size factor=0.5, compression: h264 crf=20
1385.png - compression: h264 crf=26, scale: lanczos size factor=0.5
1661.png - scale: nearest size factor=0.5, compression: h264 crf=25
2246.png - compression: h264 crf=28, scale: nearest size factor=0.5
2397.png - compression: h264 crf=22, scale: lanczos size factor=0.5
0246.png - compression: h264 crf=27, scale: box size factor=0.5
2236.png - scale: box size factor=0.5, compression: h264 crf=24
2332.png - scale: box size factor=0.5, compression: h264 crf=28
0826.png - compression: h264 crf=23, scale: bilinear size factor=0.5
1052.png - compression: h264 crf=26, scale: box size factor=0.5
0280.png - scale: nearest size factor=0.5, compression: h264 crf=26
0813.png - scale: box size factor=0.5, compression: h264 crf=27
1729.png - scale: bilinear size factor=0.5, compression: h264 crf=20
2561.png - scale: bicubic size factor=0.5, compression: h264 crf=21
2159.png - scale: lanczos size factor=0.5, compression: h264 crf=27
1971.png - compression: h264 crf=26, scale: lanczos size factor=0.5
2465.png - scale: lanczos size factor=0.5, compression: h264 crf=21
0998.png - scale: box size factor=0.5, compression: h264 crf=20
1587.png - scale: bilinear size factor=0.5, compression: h264 crf=21
1919.png - scale: nearest size factor=0.5, compression: h264 crf=26
0944.png - compression: h264 crf=25, scale: nearest size factor=0.5
1170.png - compression: h264 crf=26, scale: nearest size factor=0.5
2283.png - scale: nearest size factor=0.5, compression: h264 crf=26
1304.png - compression: h264 crf=25, scale: nearest size factor=0.5
2507.png - scale: nearest size factor=0.5, compression: h264 crf=25
1470.png - scale: nearest size factor=0.5, compression: h264 crf=20
1441.png - compression: h264 crf=27, scale: bicubic size factor=0.5
2232.png - scale: bicubic size factor=0.5, compression: h264 crf=22
2131.png - compression: h264 crf=20, scale: lanczos size factor=0.5
1370.png - compression: h264 crf=23, scale: bilinear size factor=0.5
1079.png - compression: h264 crf=23, scale: box size factor=0.5
2447.png - scale: bicubic size factor=0.5, compression: h264 crf=28
0589.png - compression: h264 crf=27, scale: box size factor=0.5
2164.png - compression: h264 crf=21, scale: nearest size factor=0.5
1850.png - scale: box size factor=0.5, compression: h264 crf=20
1663.png - scale: lanczos size factor=0.5, compression: h264 crf=24
2116.png - compression: h264 crf=27, scale: box size factor=0.5
1805.png - scale: bilinear size factor=0.5, compression: h264 crf=28
2241.png - scale: lanczos size factor=0.5, compression: h264 crf=26
2212.png - scale: lanczos size factor=0.5, compression: h264 crf=22
1513.png - scale: bilinear size factor=0.5, compression: h264 crf=22
1810.png - scale: nearest size factor=0.5, compression: h264 crf=23
2323.png - compression: h264 crf=22, scale: nearest size factor=0.5
1764.png - scale: box size factor=0.5, compression: h264 crf=20
1684.png - scale: nearest size factor=0.5, compression: h264 crf=24
0383.png - compression: h264 crf=28, scale: nearest size factor=0.5
0377.png - scale: nearest size factor=0.5, compression: h264 crf=21
0227.png - scale: box size factor=0.5, compression: h264 crf=25
0080.png - scale: nearest size factor=0.5, compression: h264 crf=26
0919.png - scale: lanczos size factor=0.5, compression: h264 crf=20
0355.png - scale: lanczos size factor=0.5, compression: h264 crf=28
0874.png - scale: bilinear size factor=0.5, compression: h264 crf=25
1725.png - compression: h264 crf=22, scale: nearest size factor=0.5
0577.png - scale: nearest size factor=0.5, compression: h264 crf=23
0994.png - scale: bicubic size factor=0.5, compression: h264 crf=26
0787.png - compression: h264 crf=25, scale: box size factor=0.5
1806.png - scale: nearest size factor=0.5, compression: h264 crf=25
0639.png - scale: bilinear size factor=0.5, compression: h264 crf=22
0441.png - scale: lanczos size factor=0.5, compression: h264 crf=25
0243.png - scale: bilinear size factor=0.5, compression: h264 crf=27
1728.png - scale: nearest size factor=0.5, compression: h264 crf=21
0904.png - scale: nearest size factor=0.5, compression: h264 crf=25
1280.png - scale: nearest size factor=0.5, compression: h264 crf=26
1773.png - compression: h264 crf=26, scale: nearest size factor=0.5
2174.png - scale: bilinear size factor=0.5, compression: h264 crf=24
2122.png - scale: lanczos size factor=0.5, compression: h264 crf=20
1062.png - compression: h264 crf=27, scale: bicubic size factor=0.5
1931.png - scale: nearest size factor=0.5, compression: h264 crf=28
0547.png - compression: h264 crf=21, scale: bicubic size factor=0.5
0286.png - scale: bilinear size factor=0.5, compression: h264 crf=26
1818.png - scale: box size factor=0.5, compression: h264 crf=21
1469.png - scale: bicubic size factor=0.5, compression: h264 crf=27
1953.png - scale: box size factor=0.5, compression: h264 crf=21
0490.png - compression: h264 crf=28, scale: bicubic size factor=0.5
0701.png - compression: h264 crf=25, scale: lanczos size factor=0.5
1855.png - scale: nearest size factor=0.5, compression: h264 crf=21
0739.png - scale: nearest size factor=0.5, compression: h264 crf=20
1861.png - scale: box size factor=0.5, compression: h264 crf=23
2277.png - compression: h264 crf=26, scale: bilinear size factor=0.5
0416.png - scale: lanczos size factor=0.5, compression: h264 crf=22
0785.png - compression: h264 crf=23, scale: nearest size factor=0.5
1629.png - scale: nearest size factor=0.5, compression: h264 crf=21
0730.png - scale: nearest size factor=0.5, compression: h264 crf=22
1238.png - compression: h264 crf=20, scale: bicubic size factor=0.5
0629.png - compression: h264 crf=23, scale: nearest size factor=0.5
0722.png - compression: h264 crf=20, scale: box size factor=0.5
0405.png - scale: bilinear size factor=0.5, compression: h264 crf=21
0109.png - scale: bilinear size factor=0.5, compression: h264 crf=21
2228.png - scale: bicubic size factor=0.5, compression: h264 crf=20
2280.png - scale: bilinear size factor=0.5, compression: h264 crf=21
0260.png - scale: nearest size factor=0.5, compression: h264 crf=21
1099.png - compression: h264 crf=22, scale: nearest size factor=0.5
1976.png - compression: h264 crf=26, scale: box size factor=0.5
0885.png - scale: box size factor=0.5, compression: h264 crf=20
0501.png - scale: bilinear size factor=0.5, compression: h264 crf=26
1209.png - scale: nearest size factor=0.5, compression: h264 crf=27
2023.png - compression: h264 crf=24, scale: box size factor=0.5
0463.png - scale: bicubic size factor=0.5, compression: h264 crf=21
0338.png - scale: box size factor=0.5, compression: h264 crf=22
1642.png - scale: lanczos size factor=0.5, compression: h264 crf=28
1680.png - compression: h264 crf=24, scale: box size factor=0.5
2380.png - scale: lanczos size factor=0.5, compression: h264 crf=20
2149.png - compression: h264 crf=26, scale: bilinear size factor=0.5
0061.png - compression: h264 crf=21, scale: bilinear size factor=0.5
0930.png - scale: nearest size factor=0.5, compression: h264 crf=26
0349.png - compression: h264 crf=23, scale: bicubic size factor=0.5
2549.png - scale: nearest size factor=0.5, compression: h264 crf=26
2182.png - compression: h264 crf=20, scale: nearest size factor=0.5
2559.png - compression: h264 crf=27, scale: bilinear size factor=0.5
0976.png - compression: h264 crf=25, scale: nearest size factor=0.5
2127.png - scale: bilinear size factor=0.5, compression: h264 crf=20
0731.png - compression: h264 crf=20, scale: lanczos size factor=0.5
1676.png - scale: nearest size factor=0.5, compression: h264 crf=20
0786.png - compression: h264 crf=22, scale: lanczos size factor=0.5
0315.png - scale: lanczos size factor=0.5, compression: h264 crf=22
2408.png - compression: h264 crf=21, scale: lanczos size factor=0.5
2273.png - scale: nearest size factor=0.5, compression: h264 crf=22
0878.png - scale: bicubic size factor=0.5, compression: h264 crf=25
1046.png - compression: h264 crf=26, scale: box size factor=0.5
1757.png - scale: box size factor=0.5, compression: h264 crf=27
0687.png - scale: bicubic size factor=0.5, compression: h264 crf=24
0210.png - scale: lanczos size factor=0.5, compression: h264 crf=22
1903.png - scale: nearest size factor=0.5, compression: h264 crf=27
1733.png - compression: h264 crf=25, scale: box size factor=0.5
1547.png - compression: h264 crf=28, scale: lanczos size factor=0.5
2080.png - compression: h264 crf=21, scale: nearest size factor=0.5
2169.png - compression: h264 crf=24, scale: nearest size factor=0.5
0265.png - scale: box size factor=0.5, compression: h264 crf=23
1515.png - compression: h264 crf=21, scale: bicubic size factor=0.5
1811.png - compression: h264 crf=23, scale: nearest size factor=0.5
0676.png - scale: bilinear size factor=0.5, compression: h264 crf=22
0067.png - scale: lanczos size factor=0.5, compression: h264 crf=28
0088.png - scale: bilinear size factor=0.5, compression: h264 crf=21
0346.png - compression: h264 crf=28, scale: bicubic size factor=0.5
1190.png - compression: h264 crf=22, scale: bicubic size factor=0.5
0580.png - compression: h264 crf=20, scale: lanczos size factor=0.5
1709.png - compression: h264 crf=26, scale: box size factor=0.5
0021.png - scale: bicubic size factor=0.5, compression: h264 crf=24
2191.png - compression: h264 crf=26, scale: bilinear size factor=0.5
1727.png - scale: nearest size factor=0.5, compression: h264 crf=27
0817.png - compression: h264 crf=21, scale: bilinear size factor=0.5
0965.png - scale: nearest size factor=0.5, compression: h264 crf=26
0684.png - compression: h264 crf=24, scale: lanczos size factor=0.5
2087.png - compression: h264 crf=24, scale: nearest size factor=0.5
0709.png - compression: h264 crf=20, scale: lanczos size factor=0.5
0961.png - compression: h264 crf=20, scale: nearest size factor=0.5
2033.png - scale: box size factor=0.5, compression: h264 crf=26
1596.png - scale: bicubic size factor=0.5, compression: h264 crf=25
0895.png - scale: nearest size factor=0.5, compression: h264 crf=24
1396.png - scale: bilinear size factor=0.5, compression: h264 crf=26
2018.png - compression: h264 crf=26, scale: bilinear size factor=0.5
2326.png - scale: box size factor=0.5, compression: h264 crf=22
2390.png - scale: nearest size factor=0.5, compression: h264 crf=20
1911.png - compression: h264 crf=21, scale: box size factor=0.5
0253.png - scale: nearest size factor=0.5, compression: h264 crf=21
1712.png - scale: bilinear size factor=0.5, compression: h264 crf=20
2016.png - scale: nearest size factor=0.5, compression: h264 crf=23
1087.png - scale: box size factor=0.5, compression: h264 crf=24
2425.png - scale: lanczos size factor=0.5, compression: h264 crf=20
1243.png - compression: h264 crf=28, scale: lanczos size factor=0.5
0365.png - compression: h264 crf=28, scale: bilinear size factor=0.5
0471.png - scale: box size factor=0.5, compression: h264 crf=20
1144.png - compression: h264 crf=27, scale: bicubic size factor=0.5
0644.png - compression: h264 crf=22, scale: bicubic size factor=0.5
0855.png - scale: box size factor=0.5, compression: h264 crf=27
0454.png - compression: h264 crf=21, scale: bilinear size factor=0.5
1390.png - compression: h264 crf=22, scale: box size factor=0.5
0881.png - scale: nearest size factor=0.5, compression: h264 crf=28
1420.png - compression: h264 crf=21, scale: bicubic size factor=0.5
1885.png - compression: h264 crf=21, scale: bicubic size factor=0.5
1647.png - scale: bicubic size factor=0.5, compression: h264 crf=24
2064.png - scale: box size factor=0.5, compression: h264 crf=28
0516.png - compression: h264 crf=25, scale: lanczos size factor=0.5
1229.png - scale: bilinear size factor=0.5, compression: h264 crf=25
1140.png - compression: h264 crf=22, scale: bilinear size factor=0.5
1146.png - scale: box size factor=0.5, compression: h264 crf=28
0641.png - compression: h264 crf=25, scale: lanczos size factor=0.5
0886.png - compression: h264 crf=21, scale: bilinear size factor=0.5
2221.png - scale: bilinear size factor=0.5, compression: h264 crf=26
1134.png - compression: h264 crf=22, scale: bicubic size factor=0.5
0397.png - scale: bilinear size factor=0.5, compression: h264 crf=26
0393.png - compression: h264 crf=23, scale: box size factor=0.5
1667.png - compression: h264 crf=23, scale: box size factor=0.5
1337.png - scale: nearest size factor=0.5, compression: h264 crf=23
1366.png - scale: bilinear size factor=0.5, compression: h264 crf=25
0194.png - compression: h264 crf=22, scale: bicubic size factor=0.5
0087.png - scale: bicubic size factor=0.5, compression: h264 crf=21
1598.png - scale: box size factor=0.5, compression: h264 crf=24
2137.png - scale: nearest size factor=0.5, compression: h264 crf=21
1803.png - scale: box size factor=0.5, compression: h264 crf=27
2111.png - scale: bicubic size factor=0.5, compression: h264 crf=22
0827.png - compression: h264 crf=20, scale: nearest size factor=0.5
1797.png - scale: bilinear size factor=0.5, compression: h264 crf=24
2519.png - compression: h264 crf=26, scale: nearest size factor=0.5
0382.png - scale: nearest size factor=0.5, compression: h264 crf=20
0202.png - compression: h264 crf=27, scale: lanczos size factor=0.5
2265.png - compression: h264 crf=27, scale: lanczos size factor=0.5
2030.png - compression: h264 crf=22, scale: bicubic size factor=0.5
2133.png - compression: h264 crf=23, scale: box size factor=0.5
0098.png - scale: nearest size factor=0.5, compression: h264 crf=23
2187.png - scale: box size factor=0.5, compression: h264 crf=28
0070.png - scale: box size factor=0.5, compression: h264 crf=28
0242.png - compression: h264 crf=26, scale: bilinear size factor=0.5
1043.png - compression: h264 crf=26, scale: nearest size factor=0.5
1003.png - scale: lanczos size factor=0.5, compression: h264 crf=23
2449.png - compression: h264 crf=25, scale: box size factor=0.5
0750.png - scale: nearest size factor=0.5, compression: h264 crf=24
1821.png - compression: h264 crf=27, scale: bilinear size factor=0.5
1771.png - compression: h264 crf=28, scale: nearest size factor=0.5
1575.png - compression: h264 crf=24, scale: bilinear size factor=0.5
1675.png - scale: bilinear size factor=0.5, compression: h264 crf=22
0946.png - compression: h264 crf=25, scale: nearest size factor=0.5
0105.png - compression: h264 crf=20, scale: nearest size factor=0.5
1656.png - scale: bicubic size factor=0.5, compression: h264 crf=26
1350.png - compression: h264 crf=21, scale: bicubic size factor=0.5
1405.png - compression: h264 crf=20, scale: bicubic size factor=0.5
0214.png - scale: box size factor=0.5, compression: h264 crf=26
0420.png - compression: h264 crf=20, scale: bilinear size factor=0.5
1631.png - scale: nearest size factor=0.5, compression: h264 crf=21
0017.png - scale: lanczos size factor=0.5, compression: h264 crf=23
0270.png - compression: h264 crf=26, scale: box size factor=0.5
2264.png - scale: lanczos size factor=0.5, compression: h264 crf=22
2138.png - compression: h264 crf=27, scale: bicubic size factor=0.5
